Payment ID,Loan ID,Pay Date,Amount Paid,Status
PAY32572,LOAN20138,2023-02-26,50750.13,Late
PAY32573,LOAN20138,2023-03-26,47702.47,Late
PAY32574,LOAN20138,2023-04-26,27962.28,Late
PAY32575,LOAN20138,2023-05-26,48937.03,Late
PAY32576,LOAN20138,2023-06-26,46171.56,Late
PAY32577,LOAN20138,2023-07-26,46103.9,Late
PAY32578,LOAN20138,2023-08-26,38375.78,Late
PAY32579,LOAN20138,2023-09-26,36937.68,Late
PAY32580,LOAN20138,2023-10-26,34658.18,Late
PAY32581,LOAN20138,2023-11-26,28971.51,Late
PAY32582,LOAN20138,2023-12-26,32867.94,Late
PAY32583,LOAN20138,2024-01-26,33308.27,Late
PAY32584,LOAN20138,2024-02-26,39001.0,Late
PAY32585,LOAN20138,2024-03-26,45314.46,Late
PAY32586,LOAN20138,2024-04-26,38754.87,Late
PAY32587,LOAN20138,2024-05-26,28783.32,Late
PAY32588,LOAN20138,2024-06-26,50356.88,Late
PAY32589,LOAN20138,2024-07-26,49995.73,Late
PAY32590,LOAN20138,2024-08-26,46219.29,Late
PAY32591,LOAN20138,2024-09-26,51160.86,Late
PAY32592,LOAN20138,2024-10-26,40449.04,Late
PAY32593,LOAN20138,2024-11-26,50476.22,Late
PAY32594,LOAN20138,2024-12-26,29209.07,Late
PAY32595,LOAN20138,2025-01-26,36162.79,Late
PAY32596,LOAN20138,2025-02-26,32799.52,Late
PAY32597,LOAN20138,2025-03-26,32091.19,Late
PAY32598,LOAN20139,2025-07-02,200718.58,Late
PAY32599,LOAN20139,2025-08-02,200718.58,Late
PAY32600,LOAN20139,2025-09-02,200718.58,Late
PAY32601,LOAN20139,2025-10-02,200718.58,Late
PAY32602,LOAN20139,2025-11-02,200718.58,Late
PAY32603,LOAN20139,2025-12-02,200718.58,Late
PAY32604,LOAN20140,2023-05-20,0.0,OnTime
PAY32605,LOAN20140,2023-06-20,0.0,OnTime
PAY32606,LOAN20140,2023-07-20,0.0,OnTime
PAY32607,LOAN20140,2023-08-20,0.0,OnTime
PAY32608,LOAN20140,2023-09-20,0.0,OnTime
PAY32609,LOAN20140,2023-10-20,0.0,OnTime
PAY32610,LOAN20140,2023-11-20,0.0,OnTime
PAY32611,LOAN20140,2023-12-20,0.0,OnTime
PAY32612,LOAN20140,2024-01-20,0.0,OnTime
PAY32613,LOAN20140,2024-02-20,0.0,OnTime
PAY32614,LOAN20140,2024-03-20,0.0,OnTime
PAY32615,LOAN20140,2024-04-20,0.0,OnTime
PAY32616,LOAN20140,2024-05-20,0.0,OnTime
PAY32617,LOAN20140,2024-06-20,0.0,OnTime
PAY32618,LOAN20140,2024-07-20,0.0,OnTime
PAY32619,LOAN20140,2024-08-20,0.0,OnTime
PAY32620,LOAN20140,2024-09-20,0.0,OnTime
PAY32621,LOAN20140,2024-10-20,0.0,OnTime
PAY32622,LOAN20140,2024-11-20,0.0,OnTime
PAY32623,LOAN20140,2024-12-20,0.0,OnTime
PAY32624,LOAN20140,2025-01-20,0.0,OnTime
PAY32625,LOAN20140,2025-02-20,0.0,OnTime
PAY32626,LOAN20140,2025-03-20,0.0,OnTime
PAY32627,LOAN20140,2025-04-20,0.0,OnTime
PAY32628,LOAN20140,2025-05-20,0.0,OnTime
PAY32629,LOAN20140,2025-06-20,0.0,OnTime
PAY32630,LOAN20141,2021-08-08,0.0,OnTime
PAY32631,LOAN20141,2021-09-08,0.0,OnTime
PAY32632,LOAN20141,2021-10-08,0.0,OnTime
PAY32633,LOAN20141,2021-11-08,0.0,OnTime
PAY32634,LOAN20141,2021-12-08,0.0,OnTime
PAY32635,LOAN20141,2022-01-08,0.0,OnTime
PAY32636,LOAN20141,2022-02-08,0.0,OnTime
PAY32637,LOAN20141,2022-03-08,0.0,OnTime
PAY32638,LOAN20141,2022-04-08,0.0,OnTime
PAY32639,LOAN20141,2022-05-08,0.0,OnTime
PAY32640,LOAN20141,2022-06-08,0.0,OnTime
PAY32641,LOAN20141,2022-07-08,0.0,OnTime
PAY32642,LOAN20141,2022-08-08,0.0,OnTime
PAY32643,LOAN20141,2022-09-08,0.0,OnTime
PAY32644,LOAN20141,2022-10-08,0.0,OnTime
PAY32645,LOAN20141,2022-11-08,0.0,OnTime
PAY32646,LOAN20141,2022-12-08,0.0,OnTime
PAY32647,LOAN20141,2023-01-08,0.0,OnTime
PAY32648,LOAN20141,2023-02-08,0.0,OnTime
PAY32649,LOAN20141,2023-03-08,0.0,OnTime
PAY32650,LOAN20141,2023-04-08,0.0,OnTime
PAY32651,LOAN20141,2023-05-08,0.0,OnTime
PAY32652,LOAN20141,2023-06-08,0.0,OnTime
PAY32653,LOAN20141,2023-07-08,0.0,OnTime
PAY32654,LOAN20141,2023-08-08,0.0,OnTime
PAY32655,LOAN20141,2023-09-08,0.0,OnTime
PAY32656,LOAN20141,2023-10-08,0.0,OnTime
PAY32657,LOAN20141,2023-11-08,0.0,OnTime
PAY32658,LOAN20141,2023-12-08,0.0,OnTime
PAY32659,LOAN20141,2024-01-08,0.0,OnTime
PAY32660,LOAN20141,2024-02-08,0.0,OnTime
PAY32661,LOAN20141,2024-03-08,0.0,OnTime
PAY32662,LOAN20141,2024-04-08,0.0,OnTime
PAY32663,LOAN20141,2024-05-08,0.0,OnTime
PAY32664,LOAN20141,2024-06-08,0.0,OnTime
PAY32665,LOAN20141,2024-07-08,0.0,OnTime
PAY32666,LOAN20141,2024-08-08,0.0,OnTime
PAY32667,LOAN20141,2024-09-08,0.0,OnTime
PAY32668,LOAN20141,2024-10-08,0.0,OnTime
PAY32669,LOAN20141,2024-11-08,0.0,OnTime
PAY32670,LOAN20141,2024-12-08,0.0,OnTime
PAY32671,LOAN20141,2025-01-08,0.0,OnTime
PAY32672,LOAN20141,2025-02-08,0.0,OnTime
PAY32673,LOAN20141,2025-03-08,0.0,OnTime
PAY32674,LOAN20141,2025-04-08,0.0,OnTime
PAY32675,LOAN20141,2025-05-08,0.0,OnTime
PAY32676,LOAN20141,2025-06-08,0.0,OnTime
PAY32678,LOAN20142,2024-09-21,108658.06,OnTime
PAY32679,LOAN20142,2024-10-21,108658.06,OnTime
PAY32680,LOAN20142,2024-11-21,108658.06,OnTime
PAY32681,LOAN20142,2024-12-21,108658.06,OnTime
PAY32682,LOAN20142,2025-01-21,108658.06,OnTime
PAY32683,LOAN20142,2025-02-21,108658.06,OnTime
PAY32684,LOAN20143,2023-02-20,48488.9,OnTime
PAY32685,LOAN20143,2023-03-20,48488.9,OnTime
PAY32686,LOAN20143,2023-04-20,48488.9,OnTime
PAY32687,LOAN20143,2023-05-20,48488.9,OnTime
PAY32688,LOAN20143,2023-06-20,48488.9,OnTime
PAY32689,LOAN20143,2023-07-20,48488.9,OnTime
PAY32690,LOAN20143,2023-08-20,48488.9,OnTime
PAY32691,LOAN20143,2023-09-20,48488.9,OnTime
PAY32692,LOAN20143,2023-10-20,48488.9,OnTime
PAY32693,LOAN20144,2024-08-26,78902.7,OnTime
PAY32694,LOAN20144,2024-09-26,78902.7,OnTime
PAY32695,LOAN20144,2024-10-26,78902.7,OnTime
PAY32696,LOAN20144,2024-11-26,78902.7,OnTime
PAY32697,LOAN20144,2024-12-26,78902.7,OnTime
PAY32698,LOAN20144,2025-01-26,78902.7,OnTime
PAY32699,LOAN20144,2025-02-26,78902.7,OnTime
PAY32700,LOAN20144,2025-03-26,78902.7,OnTime
PAY32701,LOAN20144,2025-04-26,78902.7,OnTime
PAY32702,LOAN20145,2025-05-20,115769.54,Late
PAY32703,LOAN20145,2025-06-20,115769.54,Late
PAY32704,LOAN20145,2025-07-20,115769.54,Late
PAY32705,LOAN20145,2025-08-20,115769.54,Late
PAY32706,LOAN20145,2025-09-20,115769.54,Late
PAY32707,LOAN20145,2025-10-20,115769.54,Late
PAY32708,LOAN20145,2025-11-20,115769.54,Late
PAY32709,LOAN20145,2025-12-20,115769.54,Late
PAY32710,LOAN20145,2026-01-20,115769.54,Late
PAY32711,LOAN20146,2024-04-06,7501.4,Late
PAY32712,LOAN20146,2024-05-06,7501.4,Late
PAY32713,LOAN20146,2024-06-06,7501.4,Late
PAY32714,LOAN20146,2024-07-06,7501.4,Late
PAY32715,LOAN20146,2024-08-06,7501.4,Late
PAY32716,LOAN20146,2024-09-06,7501.4,Late
PAY32717,LOAN20146,2024-10-06,7501.4,Late
PAY32718,LOAN20146,2024-11-06,7501.4,Late
PAY32719,LOAN20146,2024-12-06,7501.4,Late
PAY32720,LOAN20146,2025-01-06,7501.4,Late
PAY32721,LOAN20146,2025-02-06,7501.4,Late
PAY32722,LOAN20146,2025-03-06,7501.4,Late
PAY32723,LOAN20146,2025-04-06,7501.4,Late
PAY32724,LOAN20146,2025-05-06,7501.4,Late
PAY32725,LOAN20146,2025-06-06,7501.4,Late
PAY32726,LOAN20146,2025-07-06,7501.4,Late
PAY32727,LOAN20146,2025-08-06,7501.4,Late
PAY32728,LOAN20146,2025-09-06,7501.4,Late
PAY32729,LOAN20146,2025-10-06,7501.4,Late
PAY32730,LOAN20146,2025-11-06,7501.4,Late
PAY32731,LOAN20146,2025-12-06,7501.4,Late
PAY32732,LOAN20146,2026-01-06,7501.4,Late
PAY32733,LOAN20146,2026-02-06,7501.4,Late
PAY32734,LOAN20146,2026-03-06,7501.4,Late
PAY32735,LOAN20146,2026-04-06,7501.4,Late
PAY32736,LOAN20146,2026-05-06,7501.4,Late
PAY32737,LOAN20146,2026-06-06,7501.4,Late
PAY32738,LOAN20146,2026-07-06,7501.4,Late
PAY32739,LOAN20146,2026-08-06,7501.4,Late
PAY32740,LOAN20146,2026-09-06,7501.4,Late
PAY32741,LOAN20146,2026-10-06,7501.4,Late
PAY32742,LOAN20146,2026-11-06,7501.4,Late
PAY32743,LOAN20146,2026-12-06,7501.4,Late
PAY32744,LOAN20146,2027-01-06,7501.4,Late
PAY32745,LOAN20146,2027-02-06,7501.4,Late
PAY32746,LOAN20146,2027-03-06,7501.4,Late
PAY32747,LOAN20146,2027-04-06,7501.4,Late
PAY32748,LOAN20146,2027-05-06,7501.4,Late
PAY32749,LOAN20146,2027-06-06,7501.4,Late
PAY32750,LOAN20146,2027-07-06,7501.4,Late
PAY32751,LOAN20146,2027-08-06,7501.4,Late
PAY32752,LOAN20146,2027-09-06,7501.4,Late
PAY32753,LOAN20146,2027-10-06,7501.4,Late
PAY32754,LOAN20146,2027-11-06,7501.4,Late
PAY32755,LOAN20146,2027-12-06,7501.4,Late
PAY32756,LOAN20146,2028-01-06,7501.4,Late
PAY32757,LOAN20146,2028-02-06,7501.4,Late
PAY32758,LOAN20146,2028-03-06,7501.4,Late
PAY32759,LOAN20146,2028-04-06,7501.4,Late
PAY32760,LOAN20146,2028-05-06,7501.4,Late
PAY32761,LOAN20146,2028-06-06,7501.4,Late
PAY32762,LOAN20146,2028-07-06,7501.4,Late
PAY32763,LOAN20146,2028-08-06,7501.4,Late
PAY32764,LOAN20146,2028-09-06,7501.4,Late
PAY32765,LOAN20146,2028-10-06,7501.4,Late
PAY32766,LOAN20146,2028-11-06,7501.4,Late
PAY32767,LOAN20146,2028-12-06,7501.4,Late
PAY32768,LOAN20146,2029-01-06,7501.4,Late
PAY32769,LOAN20147,2024-01-24,12053.08,Late
PAY32770,LOAN20147,2024-02-24,16575.22,Late
PAY32771,LOAN20147,2024-03-24,18067.31,Late
PAY32772,LOAN20147,2024-04-24,16160.99,Late
PAY32773,LOAN20147,2024-05-24,12110.92,Late
PAY32774,LOAN20147,2024-06-24,18347.13,Late
PAY32775,LOAN20147,2024-07-24,16702.36,Late
PAY32776,LOAN20147,2024-08-24,14375.72,Late
PAY32777,LOAN20147,2024-09-24,17060.82,Late
PAY32778,LOAN20147,2024-10-24,13171.4,Late
PAY32779,LOAN20147,2024-11-24,13972.21,Late
PAY32780,LOAN20147,2024-12-24,19345.83,Late
PAY32781,LOAN20147,2025-01-24,13458.72,Late
PAY32782,LOAN20147,2025-02-24,15144.0,Late
PAY32783,LOAN20147,2025-03-24,19089.08,Late
PAY32784,LOAN20147,2025-04-24,17376.23,Late
PAY32785,LOAN20147,2025-05-24,11315.06,Late
PAY32786,LOAN20147,2025-06-24,12114.11,Late
PAY32787,LOAN20147,2025-07-24,10804.62,Late
PAY32788,LOAN20147,2025-08-24,16655.11,Late
PAY32789,LOAN20147,2025-09-24,14934.47,Late
PAY32790,LOAN20148,2021-11-10,48927.93,OnTime
PAY32791,LOAN20148,2021-12-10,80482.96,OnTime
PAY32792,LOAN20148,2022-01-10,64075.43,OnTime
PAY32793,LOAN20148,2022-02-10,53050.87,OnTime
PAY32794,LOAN20148,2022-03-10,62962.27,OnTime
PAY32795,LOAN20148,2022-04-10,69820.54,OnTime
PAY32796,LOAN20148,2022-05-10,46704.54,OnTime
PAY32797,LOAN20148,2022-06-10,54307.87,OnTime
PAY32798,LOAN20148,2022-07-10,74699.23,OnTime
PAY32799,LOAN20148,2022-08-10,61393.87,OnTime
PAY32800,LOAN20148,2022-09-10,64723.55,OnTime
PAY32801,LOAN20148,2022-10-10,60365.27,OnTime
PAY32802,LOAN20148,2022-11-10,45465.59,OnTime
PAY32803,LOAN20148,2022-12-10,50133.76,OnTime
PAY32804,LOAN20148,2023-01-10,60852.8,OnTime
PAY32805,LOAN20148,2023-02-10,51797.81,OnTime
PAY32806,LOAN20148,2023-03-10,45698.49,OnTime
PAY32807,LOAN20148,2023-04-10,76104.63,OnTime
PAY32808,LOAN20148,2023-05-10,81374.01,OnTime
PAY32809,LOAN20148,2023-06-10,74169.68,OnTime
PAY32810,LOAN20148,2023-07-10,76492.92,OnTime
PAY32811,LOAN20148,2023-08-10,53054.09,OnTime
PAY32812,LOAN20148,2023-09-10,80586.12,OnTime
PAY32813,LOAN20148,2023-10-10,51328.13,OnTime
PAY32814,LOAN20148,2023-11-10,80233.77,OnTime
PAY32815,LOAN20148,2023-12-10,81896.06,OnTime
PAY32816,LOAN20148,2024-01-10,71050.41,OnTime
PAY32817,LOAN20148,2024-02-10,81372.14,OnTime
PAY32818,LOAN20148,2024-03-10,65603.27,OnTime
PAY32819,LOAN20148,2024-04-10,53727.0,OnTime
PAY32820,LOAN20148,2024-05-10,60525.41,OnTime
PAY32821,LOAN20148,2024-06-10,66523.54,OnTime
PAY32822,LOAN20149,2022-09-18,321523.66,OnTime
PAY32823,LOAN20149,2022-10-18,321523.66,OnTime
PAY32824,LOAN20149,2022-11-18,321523.66,OnTime
PAY32825,LOAN20149,2022-12-18,321523.66,OnTime
PAY32826,LOAN20149,2023-01-18,321523.66,OnTime
PAY32827,LOAN20149,2023-02-18,321523.66,OnTime
PAY32828,LOAN20150,2022-10-24,18814.99,OnTime
PAY32829,LOAN20150,2022-11-24,18814.99,OnTime
PAY32830,LOAN20150,2022-12-24,18814.99,OnTime
PAY32831,LOAN20150,2023-01-24,18814.99,OnTime
PAY32832,LOAN20151,2024-06-17,0.0,OnTime
PAY32833,LOAN20151,2024-07-17,0.0,OnTime
PAY32834,LOAN20151,2024-08-17,0.0,OnTime
PAY32835,LOAN20151,2024-09-17,0.0,OnTime
PAY32836,LOAN20151,2024-10-17,0.0,OnTime
PAY32837,LOAN20151,2024-11-17,0.0,OnTime
PAY32838,LOAN20151,2024-12-17,0.0,OnTime
PAY32839,LOAN20151,2025-01-17,0.0,OnTime
PAY32840,LOAN20151,2025-02-17,0.0,OnTime
PAY32841,LOAN20151,2025-03-17,0.0,OnTime
PAY32842,LOAN20151,2025-04-17,0.0,OnTime
PAY32843,LOAN20151,2025-05-17,0.0,OnTime
PAY32844,LOAN20151,2025-06-17,0.0,OnTime
PAY32845,LOAN20151,2025-07-17,0.0,OnTime
PAY32846,LOAN20151,2025-08-17,0.0,OnTime
PAY32847,LOAN20151,2025-09-17,0.0,OnTime
PAY32848,LOAN20151,2025-10-17,0.0,OnTime
PAY32849,LOAN20151,2025-11-17,0.0,OnTime
PAY32850,LOAN20151,2025-12-17,0.0,OnTime
PAY32851,LOAN20151,2026-01-17,0.0,OnTime
PAY32852,LOAN20151,2026-02-17,0.0,OnTime
PAY32853,LOAN20151,2026-03-17,0.0,OnTime
PAY32854,LOAN20151,2026-04-17,0.0,OnTime
PAY32855,LOAN20151,2026-05-17,0.0,OnTime
PAY32856,LOAN20151,2026-06-17,0.0,OnTime
PAY32857,LOAN20151,2026-07-17,0.0,OnTime
PAY32858,LOAN20151,2026-08-17,0.0,OnTime
PAY32859,LOAN20151,2026-09-17,0.0,OnTime
PAY32860,LOAN20151,2026-10-17,0.0,OnTime
PAY32861,LOAN20151,2026-11-17,0.0,OnTime
PAY32862,LOAN20151,2026-12-17,0.0,OnTime
PAY32863,LOAN20151,2027-01-17,0.0,OnTime
PAY32864,LOAN20151,2027-02-17,0.0,OnTime
PAY32865,LOAN20152,2022-04-26,87456.15,OnTime
PAY32866,LOAN20152,2022-05-26,87456.15,OnTime
PAY32867,LOAN20152,2022-06-26,87456.15,OnTime
PAY32868,LOAN20152,2022-07-26,87456.15,OnTime
PAY32869,LOAN20152,2022-08-26,87456.15,OnTime
PAY32870,LOAN20152,2022-09-26,87456.15,OnTime
PAY32871,LOAN20152,2022-10-26,87456.15,OnTime
PAY32872,LOAN20152,2022-11-26,87456.15,OnTime
PAY32873,LOAN20152,2022-12-26,87456.15,OnTime
PAY32874,LOAN20152,2023-01-26,87456.15,OnTime
PAY32875,LOAN20152,2023-02-26,87456.15,OnTime
PAY32876,LOAN20152,2023-03-26,87456.15,OnTime
PAY32877,LOAN20152,2023-04-26,87456.15,OnTime
PAY32878,LOAN20152,2023-05-26,87456.15,OnTime
PAY32879,LOAN20152,2023-06-26,87456.15,OnTime
PAY32880,LOAN20152,2023-07-26,87456.15,OnTime
PAY32881,LOAN20152,2023-08-26,87456.15,OnTime
PAY32882,LOAN20152,2023-09-26,87456.15,OnTime
PAY32883,LOAN20152,2023-10-26,87456.15,OnTime
PAY32884,LOAN20152,2023-11-26,87456.15,OnTime
PAY32885,LOAN20152,2023-12-26,87456.15,OnTime
PAY32886,LOAN20152,2024-01-26,87456.15,OnTime
PAY32887,LOAN20152,2024-02-26,87456.15,OnTime
PAY32888,LOAN20152,2024-03-26,87456.15,OnTime
PAY32889,LOAN20152,2024-04-26,87456.15,OnTime
PAY32890,LOAN20152,2024-05-26,87456.15,OnTime
PAY32891,LOAN20152,2024-06-26,87456.15,OnTime
PAY32892,LOAN20152,2024-07-26,87456.15,OnTime
PAY32893,LOAN20152,2024-08-26,87456.15,OnTime
PAY32894,LOAN20152,2024-09-26,87456.15,OnTime
PAY32895,LOAN20152,2024-10-26,87456.15,OnTime
PAY32896,LOAN20152,2024-11-26,87456.15,OnTime
PAY32897,LOAN20152,2024-12-26,87456.15,OnTime
PAY32898,LOAN20152,2025-01-26,87456.15,OnTime
PAY32899,LOAN20152,2025-02-26,87456.15,OnTime
PAY32900,LOAN20152,2025-03-26,87456.15,OnTime
PAY32901,LOAN20152,2025-04-26,87456.15,OnTime
PAY32902,LOAN20152,2025-05-26,87456.15,OnTime
PAY32903,LOAN20152,2025-06-26,87456.15,OnTime
PAY32904,LOAN20152,2025-07-26,87456.15,OnTime
PAY32905,LOAN20152,2025-08-26,87456.15,OnTime
PAY32906,LOAN20152,2025-09-26,87456.15,OnTime
PAY32907,LOAN20153,2022-04-29,92612.25,Late
PAY32908,LOAN20153,2022-05-29,92612.25,Late
PAY32909,LOAN20153,2022-06-29,92612.25,Late
PAY32910,LOAN20153,2022-07-29,92612.25,Late
PAY32911,LOAN20153,2022-08-29,92612.25,Late
PAY32912,LOAN20153,2022-09-29,92612.25,Late
PAY32913,LOAN20153,2022-10-29,92612.25,Late
PAY32914,LOAN20153,2022-11-29,92612.25,Late
PAY32915,LOAN20153,2022-12-29,92612.25,Late
PAY32916,LOAN20153,2023-01-29,92612.25,Late
PAY32917,LOAN20153,2023-02-28,92612.25,Late
PAY32918,LOAN20154,2023-03-03,150761.59,Late
PAY32919,LOAN20154,2023-04-03,150761.59,Late
PAY32920,LOAN20154,2023-05-03,150761.59,Late
PAY32921,LOAN20154,2023-06-03,150761.59,Late
PAY32922,LOAN20155,2023-05-28,0.0,OnTime
PAY32923,LOAN20155,2023-06-28,0.0,OnTime
PAY32924,LOAN20155,2023-07-28,0.0,OnTime
PAY32925,LOAN20155,2023-08-28,0.0,OnTime
PAY32926,LOAN20155,2023-09-28,0.0,OnTime
PAY32927,LOAN20155,2023-10-28,0.0,OnTime
PAY32928,LOAN20155,2023-11-28,0.0,OnTime
PAY32929,LOAN20155,2023-12-28,0.0,OnTime
PAY32930,LOAN20155,2024-01-28,0.0,OnTime
PAY32931,LOAN20155,2024-02-28,0.0,OnTime
PAY32932,LOAN20155,2024-03-28,0.0,OnTime
PAY32933,LOAN20155,2024-04-28,0.0,OnTime
PAY32934,LOAN20155,2024-05-28,0.0,OnTime
PAY32935,LOAN20155,2024-06-28,0.0,OnTime
PAY32936,LOAN20155,2024-07-28,0.0,OnTime
PAY32937,LOAN20155,2024-08-28,0.0,OnTime
PAY32938,LOAN20155,2024-09-28,0.0,OnTime
PAY32939,LOAN20155,2024-10-28,0.0,OnTime
PAY32940,LOAN20155,2024-11-28,0.0,OnTime
PAY32941,LOAN20155,2024-12-28,0.0,OnTime
PAY32942,LOAN20155,2025-01-28,0.0,OnTime
PAY32943,LOAN20155,2025-02-28,0.0,OnTime
PAY32944,LOAN20155,2025-03-28,0.0,OnTime
PAY32945,LOAN20155,2025-04-28,0.0,OnTime
PAY32946,LOAN20155,2025-05-28,0.0,OnTime
PAY32947,LOAN20155,2025-06-28,0.0,OnTime
PAY32948,LOAN20155,2025-07-28,0.0,OnTime
PAY32949,LOAN20155,2025-08-28,0.0,OnTime
PAY32950,LOAN20155,2025-09-28,0.0,OnTime
PAY32951,LOAN20155,2025-10-28,0.0,OnTime
PAY32952,LOAN20155,2025-11-28,0.0,OnTime
PAY32953,LOAN20155,2025-12-28,0.0,OnTime
PAY32954,LOAN20155,2026-01-28,0.0,OnTime
PAY32955,LOAN20155,2026-02-28,0.0,OnTime
PAY32956,LOAN20155,2026-03-28,0.0,OnTime
PAY32957,LOAN20155,2026-04-28,0.0,OnTime
PAY32958,LOAN20155,2026-05-28,0.0,OnTime
PAY32959,LOAN20155,2026-06-28,0.0,OnTime
PAY32960,LOAN20155,2026-07-28,0.0,OnTime
PAY32961,LOAN20155,2026-08-28,0.0,OnTime
PAY32962,LOAN20155,2026-09-28,0.0,OnTime
PAY32963,LOAN20155,2026-10-28,0.0,OnTime
PAY32964,LOAN20156,2024-04-18,370612.33,Late
PAY32965,LOAN20156,2024-05-18,370612.33,Late
PAY32966,LOAN20156,2024-06-18,370612.33,Late
PAY32967,LOAN20157,2024-12-29,13238.12,Late
PAY32968,LOAN20157,2025-01-29,19218.02,Late
PAY32969,LOAN20157,2025-02-28,23124.71,Late
PAY32970,LOAN20157,2025-03-29,14512.2,Late
PAY32971,LOAN20157,2025-04-29,21071.58,Late
PAY32972,LOAN20157,2025-05-29,22326.91,Late
PAY32973,LOAN20157,2025-06-29,22716.7,Late
PAY32974,LOAN20157,2025-07-29,22895.62,Late
PAY32975,LOAN20157,2025-08-29,18119.68,Late
PAY32976,LOAN20157,2025-09-29,23082.58,Late
PAY32977,LOAN20157,2025-10-29,20687.43,Late
PAY32978,LOAN20157,2025-11-29,14202.61,Late
PAY32979,LOAN20157,2025-12-29,17634.56,Late
PAY32980,LOAN20157,2026-01-29,20263.05,Late
PAY32981,LOAN20157,2026-02-28,15135.3,Late
PAY32982,LOAN20157,2026-03-29,19416.95,Late
PAY32983,LOAN20157,2026-04-29,19699.85,Late
PAY32984,LOAN20157,2026-05-29,14213.81,Late
PAY32985,LOAN20157,2026-06-29,18594.64,Late
PAY32986,LOAN20157,2026-07-29,20843.29,Late
PAY32987,LOAN20157,2026-08-29,17874.02,Late
PAY32988,LOAN20157,2026-09-29,12574.24,Late
PAY32989,LOAN20157,2026-10-29,12540.87,Late
PAY32990,LOAN20157,2026-11-29,16329.5,Late
PAY32991,LOAN20157,2026-12-29,22526.09,Late
PAY32992,LOAN20157,2027-01-29,14932.11,Late
PAY32993,LOAN20157,2027-02-28,19348.89,Late
PAY32994,LOAN20157,2027-03-29,14860.24,Late
PAY32995,LOAN20157,2027-04-29,15944.54,Late
PAY32996,LOAN20157,2027-05-29,21675.24,Late
PAY32997,LOAN20157,2027-06-29,20377.7,Late
PAY32998,LOAN20157,2027-07-29,13481.1,Late
PAY32999,LOAN20157,2027-08-29,17109.82,Late
PAY33000,LOAN20157,2027-09-29,12760.04,Late
PAY33001,LOAN20157,2027-10-29,17678.0,Late
PAY33002,LOAN20157,2027-11-29,19654.49,Late
PAY33003,LOAN20157,2027-12-29,13732.62,Late
PAY33004,LOAN20157,2028-01-29,15587.6,Late
PAY33005,LOAN20157,2028-02-29,16773.78,Late
PAY33006,LOAN20157,2028-03-29,22453.55,Late
PAY33007,LOAN20157,2028-04-29,23256.19,Late
PAY33008,LOAN20157,2028-05-29,12931.42,Late
PAY33009,LOAN20157,2028-06-29,20727.68,Late
PAY33010,LOAN20157,2028-07-29,16489.49,Late
PAY33011,LOAN20157,2028-08-29,16715.22,Late
PAY33012,LOAN20157,2028-09-29,20654.27,Late
PAY33013,LOAN20158,2023-02-02,238636.47,Late
PAY33014,LOAN20158,2023-03-02,242399.28,Late
PAY33015,LOAN20158,2023-04-02,199123.45,Late
PAY33016,LOAN20158,2023-05-02,173653.71,Late
PAY33017,LOAN20158,2023-06-02,223484.7,Late
PAY33018,LOAN20158,2023-07-02,161368.13,Late
PAY33019,LOAN20158,2023-08-02,197612.81,Late
PAY33020,LOAN20159,2022-09-23,56846.43,Late
PAY33021,LOAN20159,2022-10-23,56846.43,Late
PAY33022,LOAN20159,2022-11-23,56846.43,Late
PAY33023,LOAN20159,2022-12-23,56846.43,Late
PAY33024,LOAN20159,2023-01-23,56846.43,Late
PAY33025,LOAN20159,2023-02-23,56846.43,Late
PAY33026,LOAN20160,2023-06-12,46873.19,OnTime
PAY33027,LOAN20160,2023-07-12,56178.07,OnTime
PAY33028,LOAN20160,2023-08-12,43183.75,OnTime
PAY33029,LOAN20160,2023-09-12,41660.08,OnTime
PAY33030,LOAN20160,2023-10-12,64345.19,OnTime
PAY33031,LOAN20161,2023-09-30,109237.39,Late
PAY33032,LOAN20161,2023-10-31,109237.39,Late
PAY33033,LOAN20161,2023-11-30,109237.39,Late
PAY33034,LOAN20161,2023-12-31,109237.39,Late
PAY33035,LOAN20161,2024-01-31,109237.39,Late
PAY33036,LOAN20161,2024-02-29,109237.39,Late
PAY33037,LOAN20161,2024-03-31,109237.39,Late
PAY33038,LOAN20161,2024-04-30,109237.39,Late
PAY33039,LOAN20162,2021-08-13,9862.65,Late
PAY33040,LOAN20162,2021-09-13,13065.15,Late
PAY33041,LOAN20162,2021-10-13,10805.99,Late
PAY33042,LOAN20162,2021-11-13,9364.44,Late
PAY33043,LOAN20162,2021-12-13,9341.37,Late
PAY33044,LOAN20162,2022-01-13,10444.41,Late
PAY33045,LOAN20162,2022-02-13,15924.22,Late
PAY33046,LOAN20162,2022-03-13,11294.31,Late
PAY33047,LOAN20162,2022-04-13,16587.37,Late
PAY33048,LOAN20162,2022-05-13,13664.71,Late
PAY33049,LOAN20162,2022-06-13,12515.68,Late
PAY33050,LOAN20162,2022-07-13,13652.56,Late
PAY33051,LOAN20162,2022-08-13,13150.26,Late
PAY33052,LOAN20163,2023-06-22,82861.13,Late
PAY33053,LOAN20163,2023-07-22,62107.86,Late
PAY33054,LOAN20163,2023-08-22,65182.17,Late
PAY33055,LOAN20163,2023-09-22,88757.44,Late
PAY33056,LOAN20163,2023-10-22,91039.05,Late
PAY33057,LOAN20163,2023-11-22,88690.5,Late
